Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Leart Paqarada,28.0,Defender,Bundesliga,Köln,17.0,11.0,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,26.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.17,0.03,0.17,11.9,45.0,3.76,27.0,17.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,490.0,717.0,68.3,8479.0,3953.0,243.0,282.0,86.2,178.0,228.0,78.1,57.0,149.0,38.3,0.0,1.7,3.0,-1.7,22.0,34.0,17.0,9.0,45.0,0.0,7.0,8.0,1.0,92.0,10.0,11.0,0.0,0.0,0.0,56.0,9.0,21.0,30.0,0.0,10.0,4.0,40.0,0.84,0.33,0.0,0.0,26.6,3.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4,21.0,11.0,9.0,9.0,3.0,11.0,22.0,50.0,11.0,17.0,5.0,12.0,10.0,31.0,30.0,1.0,63.0,35.1,11.0,85.0,9.0,6.0,24.0,8.0,0.47,11.0,31.0,-20.0,-1.67,-1.13,15.6,23.4,-7.8,-0.65,0.14,832.0,43.0,254.0,351.0,233.0,10.0,832.0,10.0,7.0,70.0,3.0,30.0,423.0,2003.0,1158.0,26.0,13.0,1.0
Aitor Paredes,23.0,Defender,La Liga,Athletic Club,34.0,31.0,2704.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.2,1.2,0.2,1.4,6.0,107.0,1.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,30.0,15.0,0.5,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1331.0,1556.0,85.5,26700.0,10013.0,385.0,432.0,89.1,785.0,843.0,93.1,146.0,247.0,59.1,0.0,0.2,0.4,-0.2,4.0,68.0,6.0,0.0,107.0,1.0,37.0,11.0,0.0,1.0,33.0,11.0,0.0,0.0,0.0,137.0,60.0,37.0,61.9,1.0,14.0,3.0,21.4,0.47,0.1,0.07,0.33,9.7,0.0,0.0,0.0,1.2,1.2,0.08,-0.2,-0.2,20.0,11.0,11.0,9.0,0.0,7.0,14.0,50.0,7.0,23.0,11.0,12.0,33.0,53.0,104.0,0.0,80.0,79.1,31.0,84.0,24.0,3.0,35.0,2.0,1.76,47.0,27.0,20.0,0.67,0.16,41.5,29.8,11.7,0.39,0.42,1799.0,158.0,915.0,852.0,41.0,24.0,1799.0,3.0,2.0,66.7,1.0,33.3,1004.0,5116.0,2607.0,6.0,2.0,0.0
Fabiano Parisi,22.0,Defender,Serie A,Fiorentina,21.0,16.0,1454.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,2.4,3.3,50.0,78.0,64.0,0.0,0.06,0.06,0.0,0.06,0.06,0.15,0.2,0.06,0.2,16.2,42.0,2.6,40.0,0.0,1.0,0.0,1.0,0.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,830.0,1001.0,82.9,14051.0,4372.0,411.0,453.0,90.7,344.0,404.0,85.1,65.0,99.0,65.7,1.0,2.4,1.3,-1.4,16.0,56.0,20.0,5.0,78.0,0.0,14.0,38.0,0.0,42.0,17.0,15.0,0.0,3.0,0.0,124.0,24.0,20.0,54.5,0.0,12.0,2.0,16.7,0.74,0.12,0.0,0.0,19.4,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9,30.0,15.0,11.0,12.0,7.0,15.0,26.0,57.7,11.0,21.0,5.0,16.0,17.0,47.0,26.0,0.0,69.0,42.5,16.0,86.0,13.0,5.0,14.0,16.0,1.38,25.0,20.0,5.0,0.31,-0.15,24.6,16.7,7.9,0.49,0.69,1171.0,51.0,327.0,551.0,313.0,25.0,1171.0,42.0,24.0,57.1,11.0,26.2,702.0,4605.0,2491.0,50.0,41.0,10.0
Triantafyllos Pasaridīs,27.0,Defender,Serie A,Salernitana,8.0,5.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,5.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,172.0,82.0,2473.0,1139.0,55.0,59.0,93.2,73.0,80.0,91.3,10.0,28.0,35.7,0.0,0.0,0.2,0.0,2.0,13.0,1.0,0.0,17.0,0.0,9.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,12.0,7.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,9.0,2.0,0.0,9.0,14.0,64.3,5.0,7.0,3.0,4.0,3.0,14.0,19.0,0.0,57.0,13.2,5.0,77.0,3.0,3.0,22.0,7.0,0.5,4.0,11.0,-7.0,-1.39,-0.12,4.5,11.5,-7.0,-1.39,-0.27,219.0,36.0,112.0,101.0,7.0,2.0,219.0,1.0,0.0,0.0,1.0,100.0,96.0,411.0,212.0,1.0,2.0,0.0
Felix Passlack,25.0,Defender,Bundesliga,Bochum,15.0,13.0,960.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.9,0.9,1.2,2.1,10.0,27.0,42.0,0.19,0.19,0.37,0.19,0.37,0.08,0.11,0.2,0.08,0.2,10.7,30.0,2.82,20.0,5.0,2.0,1.0,1.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,262.0,414.0,63.3,4702.0,1695.0,105.0,126.0,83.3,121.0,174.0,69.5,24.0,65.0,36.9,2.0,1.2,1.2,0.8,14.0,20.0,11.0,6.0,27.0,0.0,14.0,13.0,2.0,40.0,10.0,14.0,0.0,0.0,0.0,51.0,6.0,8.0,42.9,2.0,14.0,3.0,21.4,1.31,0.28,0.14,0.67,21.0,0.0,0.0,0.0,0.9,0.9,0.06,1.1,1.1,21.0,14.0,9.0,10.0,2.0,14.0,24.0,58.3,10.0,13.0,2.0,11.0,10.0,31.0,21.0,0.0,64.0,31.4,13.0,72.0,3.0,2.0,11.0,11.0,0.93,14.0,23.0,-9.0,-0.84,0.14,15.3,15.1,0.2,0.02,0.85,517.0,20.0,105.0,244.0,172.0,13.0,517.0,9.0,6.0,66.7,3.0,33.3,200.0,977.0,463.0,10.0,7.0,1.0
Patric,30.0,Defender,Serie A,Lazio,20.0,19.0,1608.0,17.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.5,3.0,72.0,12.0,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,17.9,9.0,0.5,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,1199.0,87.7,20688.0,7423.0,370.0,389.0,95.1,504.0,542.0,93.0,160.0,242.0,66.1,0.0,0.2,0.3,-0.2,4.0,65.0,6.0,1.0,72.0,0.0,8.0,6.0,0.0,11.0,6.0,8.0,0.0,0.0,0.0,71.0,9.0,17.0,34.6,2.0,6.0,2.0,33.3,0.34,0.11,0.33,1.0,19.5,0.0,0.0,0.0,1.4,1.4,0.23,0.6,0.6,13.0,8.0,10.0,3.0,0.0,8.0,18.0,44.4,10.0,15.0,9.0,6.0,6.0,19.0,44.0,0.0,80.0,47.0,19.0,82.0,17.0,1.0,45.0,8.0,1.85,25.0,12.0,13.0,0.73,0.88,24.2,16.0,8.2,0.46,0.64,1295.0,109.0,593.0,651.0,55.0,7.0,1295.0,0.0,0.0,0.0,0.0,0.0,791.0,3786.0,2229.0,3.0,4.0,0.0
Nathan Patterson,21.0,Defender,Premier League,Everton,20.0,9.0,1005.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.7,2.0,17.0,38.0,39.0,0.0,0.18,0.18,0.0,0.18,0.03,0.15,0.18,0.03,0.18,11.2,20.0,1.79,14.0,3.0,0.0,1.0,0.0,2.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,393.0,550.0,71.5,6185.0,2761.0,219.0,252.0,86.9,124.0,182.0,68.1,38.0,86.0,44.2,2.0,1.7,1.0,0.3,8.0,30.0,14.0,6.0,38.0,0.0,18.0,5.0,1.0,32.0,9.0,24.0,0.0,0.0,0.0,60.0,7.0,10.0,41.2,0.0,4.0,0.0,0.0,0.36,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3,34.0,24.0,21.0,11.0,2.0,14.0,37.0,37.8,23.0,14.0,3.0,11.0,9.0,43.0,33.0,0.0,50.0,29.4,9.0,87.0,8.0,11.0,20.0,12.0,1.05,12.0,21.0,-9.0,-0.81,-0.73,17.4,19.9,-2.5,-0.22,-0.27,677.0,49.0,199.0,275.0,209.0,9.0,677.0,18.0,7.0,38.9,10.0,55.6,291.0,1263.0,642.0,17.0,14.0,4.0
Gabriel Paulista,32.0,Defender,La Liga,Atlético Madrid,5.0,5.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,4.5,3.0,0.67,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,274.0,87.6,4592.0,2040.0,77.0,82.0,93.9,145.0,159.0,91.2,17.0,30.0,56.7,0.0,0.1,0.0,-0.1,2.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,19.0,13.0,6.0,68.4,0.0,1.0,1.0,100.0,0.22,0.22,0.0,0.0,4.7,0.0,0.0,0.0,0.2,0.2,0.19,-0.2,-0.2,7.0,5.0,4.0,3.0,0.0,3.0,4.0,75.0,1.0,5.0,3.0,2.0,4.0,11.0,27.0,0.0,81.0,11.8,5.0,81.0,4.0,0.0,0.0,9.0,0.8,4.0,7.0,-3.0,-0.67,-1.56,7.9,3.6,4.2,0.94,0.38,319.0,47.0,201.0,116.0,3.0,3.0,319.0,0.0,0.0,0.0,0.0,0.0,187.0,1033.0,500.0,1.0,0.0,0.0
Gabriel Paulista,32.0,Defender,La Liga,Valencia,18.0,16.0,1398.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.2,0.6,2.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,15.5,8.0,0.52,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,816.0,85.7,14412.0,5224.0,187.0,222.0,84.2,422.0,449.0,94.0,82.0,129.0,63.6,0.0,0.2,0.3,-0.2,2.0,40.0,3.0,0.0,33.0,1.0,11.0,4.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,70.0,29.0,19.0,60.4,0.0,7.0,0.0,0.0,0.45,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4,10.0,7.0,8.0,2.0,0.0,6.0,11.0,54.5,5.0,15.0,7.0,8.0,24.0,34.0,78.0,0.0,78.0,40.9,16.0,85.0,12.0,2.0,19.0,0.0,1.5,17.0,19.0,-2.0,-0.13,0.0,17.9,16.3,1.6,0.1,0.38,963.0,137.0,533.0,415.0,18.0,8.0,963.0,1.0,0.0,0.0,1.0,100.0,563.0,2946.0,1619.0,2.0,3.0,0.0
Benjamin Pavard,27.0,Defender,Serie A,Inter,23.0,21.0,1672.0,18.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,1.4,2.1,25.0,89.0,47.0,0.0,0.11,0.11,0.0,0.11,0.04,0.07,0.11,0.04,0.11,18.6,27.0,1.45,25.0,0.0,0.0,1.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,1180.0,1308.0,90.2,20701.0,6708.0,505.0,533.0,94.7,550.0,587.0,93.7,105.0,149.0,70.5,2.0,1.4,1.8,0.6,10.0,85.0,12.0,3.0,89.0,0.0,23.0,15.0,2.0,24.0,32.0,21.0,0.0,0.0,0.0,68.0,35.0,27.0,56.5,0.0,15.0,5.0,33.3,0.81,0.27,0.0,0.0,18.7,0.0,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7,34.0,21.0,21.0,11.0,2.0,20.0,24.0,83.3,4.0,25.0,15.0,10.0,32.0,66.0,44.0,1.0,73.0,48.9,21.0,79.0,13.0,2.0,4.0,8.0,2.52,37.0,11.0,26.0,1.4,-0.71,33.9,12.9,21.0,1.13,-0.21,1473.0,140.0,599.0,693.0,184.0,31.0,1473.0,7.0,2.0,28.6,1.0,14.3,923.0,4411.0,2195.0,25.0,25.0,1.0
Myles Peart-Harris,20.0,Defender,Premier League,Brentford,3.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.1,1.0,6.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,68.0,10.0,5.0,5.0,100.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.0,0.0,0.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.24,0.7,0.1,0.6,4.42,4.38,11.0,0.0,1.0,3.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,64.0,37.0,2.0,1.0,0.0
Mads Pedersen,26.0,Defender,Bundesliga,Augsburg,27.0,19.0,1786.0,19.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.8,0.8,1.5,2.3,56.0,66.0,79.0,0.05,0.05,0.1,0.05,0.1,0.04,0.07,0.12,0.04,0.12,19.8,38.0,1.92,25.0,3.0,3.0,3.0,3.0,1.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,637.0,853.0,74.7,10860.0,3963.0,313.0,351.0,89.2,249.0,349.0,71.3,59.0,97.0,60.8,1.0,1.5,2.1,-0.5,12.0,46.0,21.0,8.0,66.0,0.0,34.0,26.0,2.0,53.0,19.0,39.0,0.0,0.0,0.0,100.0,10.0,23.0,30.3,1.0,13.0,1.0,7.7,0.66,0.05,0.08,1.0,19.0,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2,64.0,39.0,31.0,27.0,6.0,24.0,44.0,54.5,20.0,20.0,3.0,17.0,19.0,83.0,46.0,0.0,66.0,58.4,19.0,83.0,14.0,8.0,25.0,3.0,0.96,29.0,43.0,-14.0,-0.71,-0.99,30.7,37.3,-6.6,-0.33,0.0,1084.0,61.0,305.0,489.0,311.0,20.0,1084.0,38.0,23.0,60.5,9.0,23.7,506.0,3407.0,1895.0,56.0,35.0,4.0
Marcus Pedersen,23.0,Defender,Serie A,Sassuolo,28.0,16.0,1613.0,17.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.1,1.2,43.0,31.0,90.0,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.06,0.01,0.06,17.9,25.0,1.39,23.0,1.0,1.0,0.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,563.0,735.0,76.6,9376.0,3043.0,289.0,327.0,88.4,224.0,281.0,79.7,43.0,87.0,49.4,2.0,1.1,0.7,0.9,10.0,35.0,9.0,7.0,31.0,0.0,13.0,9.0,0.0,57.0,10.0,24.0,0.0,0.0,0.0,56.0,9.0,18.0,33.3,0.0,3.0,0.0,0.0,0.17,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,36.0,24.0,25.0,5.0,6.0,21.0,25.0,84.0,4.0,19.0,5.0,14.0,10.0,46.0,51.0,0.0,58.0,47.2,16.0,86.0,14.0,12.0,20.0,5.0,0.82,14.0,40.0,-26.0,-1.45,-1.15,15.7,28.4,-12.7,-0.71,-0.26,907.0,51.0,303.0,355.0,262.0,19.0,907.0,19.0,11.0,57.9,7.0,36.8,411.0,2975.0,1495.0,43.0,34.0,8.0
Alfonso Pedraza,27.0,Defender,La Liga,Villarreal,19.0,14.0,1116.0,12.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.6,0.6,3.6,4.2,56.0,31.0,97.0,0.08,0.24,0.32,0.08,0.32,0.05,0.29,0.34,0.05,0.34,12.4,32.0,2.58,25.0,1.0,1.0,4.0,1.0,0.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0,459.0,598.0,76.8,7479.0,2335.0,251.0,278.0,90.3,177.0,221.0,80.1,27.0,60.0,45.0,3.0,3.6,2.3,-0.6,20.0,17.0,24.0,14.0,31.0,0.0,14.0,17.0,4.0,58.0,13.0,9.0,0.0,0.0,0.0,54.0,6.0,8.0,42.9,1.0,9.0,4.0,44.4,0.73,0.32,0.11,0.25,16.5,0.0,0.0,0.0,0.6,0.6,0.07,0.4,0.4,25.0,9.0,18.0,5.0,2.0,9.0,17.0,52.9,8.0,16.0,7.0,9.0,13.0,38.0,19.0,0.0,59.0,32.6,14.0,68.0,6.0,5.0,33.0,0.0,1.0,17.0,27.0,-10.0,-0.81,-1.2,19.0,20.2,-1.2,-0.1,-0.02,734.0,42.0,234.0,287.0,222.0,26.0,734.0,30.0,10.0,33.3,19.0,63.3,404.0,2815.0,1491.0,56.0,36.0,10.0
Adrià Pedrosa,25.0,Defender,La Liga,Sevilla,31.0,15.0,1753.0,19.5,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,3.2,3.9,46.0,61.0,109.0,0.05,0.21,0.26,0.05,0.26,0.04,0.16,0.2,0.04,0.2,19.5,52.0,2.67,38.0,6.0,1.0,2.0,4.0,1.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,681.0,931.0,73.1,10819.0,3651.0,385.0,442.0,87.1,240.0,315.0,76.2,47.0,122.0,38.5,4.0,3.2,2.0,0.8,27.0,42.0,18.0,13.0,61.0,0.0,6.0,32.0,2.0,111.0,15.0,26.0,0.0,0.0,0.0,102.0,10.0,21.0,32.3,1.0,16.0,4.0,25.0,0.82,0.21,0.06,0.25,22.0,0.0,0.0,0.0,0.7,0.7,0.04,0.3,0.3,46.0,26.0,28.0,14.0,4.0,23.0,34.0,67.6,11.0,26.0,6.0,20.0,15.0,61.0,54.0,0.0,57.0,51.3,15.0,87.0,9.0,16.0,28.0,4.0,1.03,25.0,31.0,-6.0,-0.31,-0.31,22.9,27.9,-5.0,-0.26,0.07,1178.0,57.0,307.0,477.0,408.0,22.0,1178.0,38.0,12.0,31.6,18.0,47.4,575.0,2913.0,1475.0,46.0,38.0,9.0
Luca Pellegrini,24.0,Defender,Serie A,Lazio,19.0,8.0,786.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.2,0.2,0.3,0.5,18.0,46.0,30.0,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,8.7,14.0,1.61,6.0,1.0,3.0,1.0,3.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,372.0,515.0,72.2,5643.0,2051.0,196.0,227.0,86.3,137.0,177.0,77.4,20.0,64.0,31.3,0.0,0.3,0.3,-0.3,2.0,29.0,7.0,0.0,46.0,1.0,19.0,13.0,0.0,28.0,9.0,13.0,0.0,0.0,0.0,50.0,13.0,7.0,65.0,1.0,7.0,1.0,14.3,0.8,0.11,0.14,1.0,26.6,1.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8,18.0,13.0,7.0,10.0,1.0,9.0,17.0,52.9,8.0,7.0,3.0,4.0,9.0,27.0,20.0,0.0,41.0,23.0,8.0,64.0,1.0,11.0,25.0,16.0,1.21,9.0,8.0,1.0,0.11,-0.19,10.1,9.0,1.1,0.12,0.0,613.0,20.0,197.0,275.0,150.0,7.0,613.0,28.0,14.0,50.0,12.0,42.9,292.0,1638.0,983.0,18.0,8.0,2.0
Andy Pelmard,23.0,Defender,Ligue 1,Clermont Foot,34.0,33.0,2989.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,1.0,39.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,33.2,21.0,0.63,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,1666.0,84.8,23653.0,7665.0,624.0,678.0,92.0,656.0,720.0,91.1,82.0,195.0,42.1,0.0,0.6,0.9,-0.6,6.0,86.0,8.0,1.0,120.0,0.0,13.0,19.0,0.0,6.0,33.0,38.0,0.0,2.0,0.0,170.0,25.0,12.0,67.6,0.0,2.0,1.0,50.0,0.06,0.03,0.0,0.0,9.1,0.0,0.0,0.0,0.3,0.3,0.17,-0.3,-0.3,51.0,38.0,41.0,9.0,1.0,32.0,40.0,80.0,8.0,37.0,20.0,17.0,33.0,84.0,99.0,2.0,88.0,97.7,33.0,90.0,33.0,1.0,19.0,0.0,0.74,26.0,57.0,-31.0,-0.93,2.87,35.4,62.3,-26.9,-0.81,0.08,1928.0,220.0,844.0,1011.0,94.0,4.0,1928.0,10.0,7.0,70.0,2.0,20.0,1393.0,9458.0,4757.0,39.0,24.0,2.0
Aurélien Pelon,19.0,Defender,Ligue 1,Lorient,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,555.0,191.0,8.0,9.0,88.9,13.0,18.0,72.2,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,90.0,2.9,1.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,-3.0,-2.39,0.1,2.3,-2.2,-2.17,-1.71,44.0,13.0,31.0,12.0,1.0,0.0,44.0,1.0,1.0,100.0,0.0,0.0,27.0,135.0,30.0,0.0,0.0,0.0
